Year,Month,Day,Mean Relative Humidity (%) - King's Park_Value,completeness
2002,11,30,89,C
2002,12,1,88,C
2002,12,2,89,C
2002,12,3,86,C
2002,12,4,84,C
2002,12,5,90,C
2002,12,6,89,C
2002,12,7,87,C
2002,12,8,74,C
2002,12,9,53,C
2002,12,10,58,C
2002,12,11,70,C
2002,12,12,65,C
2002,12,13,63,C
2002,12,14,67,C
2002,12,15,71,C
2002,12,16,73,C
2002,12,17,75,C
2002,12,18,79,C
2002,12,19,84,C
2002,12,20,89,C
2002,12,21,78,C
2002,12,22,73,C
2002,12,23,67,C
2002,12,24,68,C
2002,12,25,67,C
2002,12,26,69,C
2002,12,27,83,C
2002,12,28,69,C
2002,12,29,70,C
2002,12,30,71,C
2002,12,31,72,C
2003,1,1,73,C
2003,1,2,74,C
2003,1,3,57,C
2003,1,4,61,C
2003,1,5,61,C
2003,1,6,75,C
2003,1,7,67,C
2003,1,8,63,C
2003,1,9,62,C
2003,1,10,53,C
2003,1,11,48,C
2003,1,12,52,C
2003,1,13,65,C
2003,1,14,50,C
2003,1,15,58,C
2003,1,16,68,C
2003,1,17,62,C
2003,1,18,59,C
2003,1,19,68,C
2003,1,20,68,C
2003,1,21,70,C
2003,1,22,69,C
2003,1,23,61,C
2003,1,24,77,C
2003,1,25,84,C
2003,1,26,85,C
2003,1,27,60,C
2003,1,28,47,C
2003,1,29,60,C
2003,1,30,70,C
2003,1,31,77,C
2003,2,1,77,C
2003,2,2,71,C
2003,2,3,76,C
2003,2,4,57,C
2003,2,5,51,C
2003,2,6,67,C
2003,2,7,71,C
2003,2,8,85,C
2003,2,9,88,C
2003,2,10,84,C
2003,2,11,82,C
2003,2,12,81,C
2003,2,13,76,C
2003,2,14,81,C
2003,2,15,86,C
2003,2,16,87,C
2003,2,17,86,C
2003,2,18,77,C
2003,2,19,83,C
2003,2,20,74,C
2003,2,21,80,C
2003,2,22,81,C
2003,2,23,80,C
2003,2,24,83,C
2003,2,25,82,C
2003,2,26,76,C
2003,2,27,75,C
2003,2,28,84,C
2003,3,1,82,C
2003,3,2,86,C
2003,3,3,86,C
2003,3,4,91,C
2003,3,5,94,C
2003,3,6,86,C
2003,3,7,58,C
2003,3,8,54,C
2003,3,9,64,C
2003,3,10,74,C
2003,3,11,60,C
2003,3,12,77,C
2003,3,13,75,C
2003,3,14,75,C
2003,3,15,72,C
2003,3,16,78,C
2003,3,17,82,C
2003,3,18,87,C
2003,3,19,81,C
2003,3,20,83,C
2003,3,21,78,C
2003,3,22,66,C
2003,3,23,72,C
2003,3,24,85,C
2003,3,25,78,C
2003,3,26,68,C
2003,3,27,81,C
2003,3,28,84,C
2003,3,29,81,C
2003,3,30,85,C
2003,3,31,81,C
2003,4,1,76,C
2003,4,2,84,C
2003,4,3,87,C
2003,4,4,83,C
2003,4,5,68,C
2003,4,6,75,C
2003,4,7,94,C
2003,4,8,91,C
2003,4,9,84,C
2003,4,10,93,C
2003,4,11,93,C
2003,4,12,86,#
2003,4,13,***,
2003,4,14,59,#
2003,4,15,77,C
2003,4,16,76,C
2003,4,17,84,C
2003,4,18,85,C
2003,4,19,82,C
2003,4,20,81,C
2003,4,21,82,C
2003,4,22,75,C
2003,4,23,76,C
2003,4,24,77,C
2003,4,25,73,C
2003,4,26,75,C
2003,4,27,79,C
2003,4,28,78,C
2003,4,29,79,C
2003,4,30,66,C
2003,5,1,71,C
2003,5,2,78,C
2003,5,3,90,C
2003,5,4,87,C
2003,5,5,91,C
2003,5,6,84,C
2003,5,7,85,C
2003,5,8,82,C
2003,5,9,84,C
2003,5,10,80,C
2003,5,11,80,C
2003,5,12,86,C
2003,5,13,85,C
2003,5,14,82,C
2003,5,15,81,C
2003,5,16,79,C
2003,5,17,82,#
2003,5,18,89,C
2003,5,19,83,C
2003,5,20,79,C
2003,5,21,71,C
2003,5,22,82,C
2003,5,23,79,C
2003,5,24,80,C
2003,5,25,86,#
2003,5,26,76,C
2003,5,27,75,C
2003,5,28,81,C
2003,5,29,83,C
2003,5,30,75,C
2003,5,31,66,C
2003,6,1,65,C
2003,6,2,63,C
2003,6,3,68,C
2003,6,4,75,C
2003,6,5,78,C
2003,6,6,88,C
2003,6,7,90,C
2003,6,8,87,C
2003,6,9,95,C
2003,6,10,96,C
2003,6,11,93,C
2003,6,12,90,C
2003,6,13,93,C
2003,6,14,90,C
2003,6,15,94,C
2003,6,16,96,C
2003,6,17,82,C
2003,6,18,76,C
2003,6,19,77,C
2003,6,20,86,C
2003,6,21,92,C
2003,6,22,85,C
2003,6,23,80,C
2003,6,24,76,C
2003,6,25,78,C
2003,6,26,81,C
2003,6,27,81,C
2003,6,28,82,C
2003,6,29,77,C
2003,6,30,77,C
2003,7,1,77,C
2003,7,2,74,C
2003,7,3,70,C
2003,7,4,72,C
2003,7,5,72,C
2003,7,6,74,C
2003,7,7,74,C
2003,7,8,77,C
2003,7,9,74,C
2003,7,10,79,C
2003,7,11,83,C
2003,7,12,79,C
2003,7,13,74,C
2003,7,14,75,C
2003,7,15,76,C
2003,7,16,78,C
2003,7,17,76,C
2003,7,18,76,C
2003,7,19,74,C
2003,7,20,84,C
2003,7,21,85,C
2003,7,22,76,C
2003,7,23,76,C
2003,7,24,83,C
2003,7,25,87,C
2003,7,26,84,C
2003,7,27,82,C
2003,7,28,75,C
2003,7,29,77,C
2003,7,30,78,C
2003,7,31,77,C
2003,8,1,78,C
2003,8,2,77,C
2003,8,3,75,C
2003,8,4,81,C
2003,8,5,83,C
2003,8,6,84,C
2003,8,7,79,C
2003,8,8,79,C
2003,8,9,80,C
2003,8,10,78,C
2003,8,11,82,C
2003,8,12,88,C
2003,8,13,82,C
2003,8,14,85,C
2003,8,15,84,C
2003,8,16,88,C
2003,8,17,89,C
2003,8,18,76,C
2003,8,19,78,C
2003,8,20,73,C
2003,8,21,90,C
2003,8,22,90,C
2003,8,23,76,C
2003,8,24,85,C
2003,8,25,86,C
2003,8,26,81,C
2003,8,27,80,C
2003,8,28,75,C
2003,8,29,74,C
2003,8,30,77,C
2003,8,31,76,C
2003,9,1,76,C
2003,9,2,74,C
2003,9,3,88,C
2003,9,4,83,C
2003,9,5,86,C
2003,9,6,76,C
2003,9,7,84,C
2003,9,8,86,C
2003,9,9,69,C
2003,9,10,68,#
2003,9,11,70,#
2003,9,12,66,C
2003,9,13,80,C
2003,9,14,92,C
2003,9,15,94,C
2003,9,16,89,C
2003,9,17,83,C
2003,9,18,75,C
2003,9,19,78,C
2003,9,20,75,C
2003,9,21,72,C
2003,9,22,78,C
2003,9,23,73,#
2003,9,24,***,
2003,9,25,61,#
2003,9,26,70,C
2003,9,27,74,C
2003,9,28,77,C
2003,9,29,73,C
2003,9,30,76,C
2003,10,1,75,C
2003,10,2,73,C
2003,10,3,71,C
2003,10,4,67,C
2003,10,5,63,C
2003,10,6,59,C
2003,10,7,64,C
2003,10,8,73,C
2003,10,9,76,C
2003,10,10,84,C
2003,10,11,90,C
2003,10,12,80,C
2003,10,13,77,C
2003,10,14,62,C
2003,10,15,62,C
2003,10,16,56,C
2003,10,17,62,C
2003,10,18,62,C
2003,10,19,58,C
2003,10,20,58,C
2003,10,21,64,C
2003,10,22,68,C
2003,10,23,67,C
2003,10,24,70,C
2003,10,25,58,C
2003,10,26,59,C
2003,10,27,70,C
2003,10,28,63,C
2003,10,29,61,C
2003,10,30,63,C
2003,10,31,74,C
2003,11,1,75,C
2003,11,2,72,C
2003,11,3,50,C
2003,11,4,67,C
2003,11,5,70,C
2003,11,6,71,C
2003,11,7,83,C
2003,11,8,93,C
2003,11,9,89,C
2003,11,10,78,C
2003,11,11,65,C
2003,11,12,59,C
2003,11,13,67,C
2003,11,14,73,C
2003,11,15,69,C
2003,11,16,71,C
2003,11,17,77,#
2003,11,18,86,C
2003,11,19,93,C
2003,11,20,93,C
2003,11,21,71,C
2003,11,22,68,C
2003,11,23,68,C
2003,11,24,75,C
2003,11,25,71,C
2003,11,26,69,C
2003,11,27,62,C
2003,11,28,61,C
2003,11,29,55,C
2003,11,30,63,C
2003,12,1,71,C
2003,12,2,65,C
2003,12,3,65,C
2003,12,4,75,C
2003,12,5,75,C
2003,12,6,68,C
2003,12,7,68,C
2003,12,8,71,C
2003,12,9,65,C
2003,12,10,66,C
2003,12,11,58,C
2003,12,12,48,C
2003,12,13,46,C
2003,12,14,48,C
2003,12,15,57,C
2003,12,16,61,C
2003,12,17,66,C
2003,12,18,59,C
2003,12,19,29,#
2003,12,20,33,#
2003,12,21,55,C
2003,12,22,69,C
2003,12,23,77,C
2003,12,24,69,C
2003,12,25,69,C
2003,12,26,41,C
2003,12,27,43,C
2003,12,28,66,C
2003,12,29,71,C
2003,12,30,70,#
2003,12,31,69,C
2004,1,1,74,C
2004,1,2,69,C
2004,1,3,74,C
2004,1,4,73,C
2004,1,5,76,C
2004,1,6,84,C
2004,1,7,79,C
2004,1,8,76,C
2004,1,9,75,C
2004,1,10,80,C
2004,1,11,73,C
2004,1,12,61,C
2004,1,13,60,C
2004,1,14,69,C
2004,1,15,79,C
2004,1,16,82,C
2004,1,17,71,C
2004,1,18,85,C
2004,1,19,90,C
2004,1,20,85,C
2004,1,21,49,C
2004,1,22,56,C
2004,1,23,68,C
2004,1,24,32,C
2004,1,25,43,C
2004,1,26,55,C
2004,1,27,58,C
2004,1,28,67,C
2004,1,29,81,C
2004,1,30,84,C
2004,1,31,85,C
2004,2,1,85,C
2004,2,2,87,C
2004,2,3,85,C
2004,2,4,86,C
2004,2,5,85,C
2004,2,6,67,C
2004,2,7,83,C
2004,2,8,88,C
2004,2,9,72,C
2004,2,10,69,C
2004,2,11,65,C
2004,2,12,72,C
2004,2,13,56,C
2004,2,14,56,C
2004,2,15,58,C
2004,2,16,63,C
2004,2,17,68,C
2004,2,18,78,C
2004,2,19,75,C
2004,2,20,74,C
2004,2,21,73,C
2004,2,22,74,C
2004,2,23,61,C
2004,2,24,73,C
2004,2,25,79,C
2004,2,26,80,C
2004,2,27,75,C
2004,2,28,84,C
2004,2,29,86,C
2004,3,1,86,C
2004,3,2,92,C
2004,3,3,61,C
2004,3,4,54,C
2004,3,5,70,C
2004,3,6,57,C
2004,3,7,61,C
2004,3,8,71,C
2004,3,9,76,C
2004,3,10,81,C
2004,3,11,78,C
2004,3,12,81,C
2004,3,13,90,C
2004,3,14,85,C
2004,3,15,82,C
2004,3,16,84,C
2004,3,17,89,C
2004,3,18,90,C
2004,3,19,81,#
2004,3,20,80,C
2004,3,21,81,C
2004,3,22,76,C
2004,3,23,82,C
2004,3,24,86,C
2004,3,25,98,C
2004,3,26,88,C
2004,3,27,90,C
2004,3,28,92,C
2004,3,29,96,C
2004,3,30,94,C
2004,3,31,93,C
2004,4,1,95,C
2004,4,2,77,C
2004,4,3,81,C
2004,4,4,86,C
2004,4,5,80,C
2004,4,6,86,C
2004,4,7,92,C
2004,4,8,70,C
2004,4,9,78,C
2004,4,10,79,C
2004,4,11,84,C
2004,4,12,83,C
2004,4,13,88,C
2004,4,14,94,C
2004,4,15,89,C
2004,4,16,89,C
2004,4,17,94,C
2004,4,18,75,C
2004,4,19,71,C
2004,4,20,79,C
2004,4,21,88,C
2004,4,22,82,C
2004,4,23,85,C
2004,4,24,87,C
2004,4,25,90,C
2004,4,26,88,C
2004,4,27,79,C
2004,4,28,84,C
2004,4,29,91,C
2004,4,30,88,C
2004,5,1,85,C
2004,5,2,86,C
2004,5,3,81,C
2004,5,4,83,C
2004,5,5,78,C
2004,5,6,82,C
2004,5,7,79,C
2004,5,8,94,C
2004,5,9,80,C
2004,5,10,83,C
2004,5,11,86,C
2004,5,12,84,C
2004,5,13,84,C
2004,5,14,92,C
2004,5,15,91,C
2004,5,16,83,C
2004,5,17,75,C
2004,5,18,83,C
2004,5,19,86,C
2004,5,20,84,C
2004,5,21,90,C
2004,5,22,82,C
2004,5,23,76,C
2004,5,24,71,C
2004,5,25,85,C
2004,5,26,84,C
2004,5,27,86,#
2004,5,28,91,#
2004,5,29,86,C
2004,5,30,83,C
2004,5,31,77,C
2004,6,1,82,C
2004,6,2,85,C
2004,6,3,83,C
2004,6,4,78,C
2004,6,5,81,C
2004,6,6,87,C
2004,6,7,88,C
2004,6,8,77,C
2004,6,9,79,C
2004,6,10,77,C
2004,6,11,69,C
2004,6,12,70,C
2004,6,13,63,C
2004,6,14,74,C
2004,6,15,90,C
2004,6,16,85,C
2004,6,17,83,C
2004,6,18,81,C
2004,6,19,79,C
2004,6,20,81,C
2004,6,21,87,C
2004,6,22,83,C
2004,6,23,85,C
2004,6,24,80,C
2004,6,25,78,C
2004,6,26,81,C
2004,6,27,81,C
2004,6,28,78,C
2004,6,29,75,C
2004,6,30,82,C
2004,7,1,79,C
2004,7,2,80,C
2004,7,3,90,C
2004,7,4,86,C
2004,7,5,81,C
2004,7,6,82,C
2004,7,7,84,C
2004,7,8,83,C
2004,7,9,78,C
2004,7,10,81,C
2004,7,11,80,C
2004,7,12,81,C
2004,7,13,83,C
2004,7,14,78,C
2004,7,15,75,C
2004,7,16,88,C
2004,7,17,92,C
2004,7,18,84,C
2004,7,19,88,C
2004,7,20,87,C
2004,7,21,93,C
2004,7,22,83,C
2004,7,23,81,C
2004,7,24,79,C
2004,7,25,78,C
2004,7,26,81,C
2004,7,27,75,C
2004,7,28,89,C
2004,7,29,97,C
2004,7,30,91,C
2004,7,31,81,C
2004,8,1,78,C
2004,8,2,80,C
2004,8,3,79,C
2004,8,4,83,C
2004,8,5,87,C
2004,8,6,94,C
2004,8,7,80,C
2004,8,8,75,C
2004,8,9,81,C
2004,8,10,75,C
2004,8,11,82,C
2004,8,12,83,C
2004,8,13,80,C
2004,8,14,83,C
2004,8,15,82,C
2004,8,16,78,C
2004,8,17,76,C
2004,8,18,80,C
2004,8,19,82,C
2004,8,20,85,C
2004,8,21,97,C
2004,8,22,95,C
2004,8,23,86,C
2004,8,24,87,C
2004,8,25,71,C
2004,8,26,79,C
2004,8,27,95,C
2004,8,28,94,C
2004,8,29,94,C
2004,8,30,90,C
2004,8,31,90,C
2004,9,1,87,C
2004,9,2,82,C
2004,9,3,90,C
2004,9,4,83,C
2004,9,5,80,C
2004,9,6,80,C
2004,9,7,79,C
2004,9,8,93,C
2004,9,9,92,C
2004,9,10,79,C
2004,9,11,69,C
2004,9,12,66,C
2004,9,13,61,C
2004,9,14,57,C
2004,9,15,62,C
2004,9,16,74,C
2004,9,17,82,C
2004,9,18,84,C
2004,9,19,93,C
2004,9,20,81,C
2004,9,21,82,C
2004,9,22,77,C
2004,9,23,68,C
2004,9,24,76,C
2004,9,25,74,C
2004,9,26,62,C
2004,9,27,58,C
2004,9,28,68,C
2004,9,29,76,C
2004,9,30,81,C
2004,10,1,77,C
2004,10,2,54,C
2004,10,3,43,C
2004,10,4,47,C
2004,10,5,58,C
2004,10,6,64,C
2004,10,7,70,C
2004,10,8,41,C
2004,10,9,49,C
2004,10,10,63,C
2004,10,11,73,C
2004,10,12,68,C
2004,10,13,57,C
2004,10,14,69,C
2004,10,15,63,C
2004,10,16,70,C
2004,10,17,70,C
2004,10,18,46,C
2004,10,19,45,C
2004,10,20,60,C
2004,10,21,72,C
2004,10,22,69,C
2004,10,23,62,C
2004,10,24,64,C
2004,10,25,54,C
2004,10,26,56,C
2004,10,27,66,C
2004,10,28,76,C
2004,10,29,73,C
2004,10,30,77,C
2004,10,31,77,C
2004,11,1,79,C
2004,11,2,72,C
2004,11,3,78,C
2004,11,4,76,C
2004,11,5,82,C
2004,11,6,77,C
2004,11,7,78,C
2004,11,8,78,C
2004,11,9,87,C
2004,11,10,87,C
2004,11,11,86,C
2004,11,12,81,C
2004,11,13,82,#
2004,11,14,82,C
2004,11,15,71,C
2004,11,16,69,C
2004,11,17,63,C
2004,11,18,42,C
2004,11,19,45,C
2004,11,20,65,C
2004,11,21,68,C
2004,11,22,67,C
2004,11,23,73,C
2004,11,24,81,C
2004,11,25,78,C
2004,11,26,64,C
2004,11,27,64,C
2004,11,28,65,C
2004,11,29,72,C
2004,11,30,72,C
2004,12,1,73,C
2004,12,2,75,C
2004,12,3,61,C
2004,12,4,52,C
2004,12,5,53,C
2004,12,6,69,C
2004,12,7,46,C
2004,12,8,53,C
2004,12,9,63,C
2004,12,10,65,C
2004,12,11,72,C
2004,12,12,52,C
2004,12,13,58,C
2004,12,14,72,C
2004,12,15,78,C
2004,12,16,74,C
2004,12,17,77,C
2004,12,18,82,C
2004,12,19,81,C
2004,12,20,79,C
2004,12,21,75,C
2004,12,22,83,C
2004,12,23,80,C
2004,12,24,76,C
2004,12,25,78,C
2004,12,26,77,C
2004,12,27,70,C
2004,12,28,68,C
2004,12,29,67,C
2004,12,30,63,C
2004,12,31,37,C
2005,1,1,30,C
2005,1,2,46,C
2005,1,3,63,C
2005,1,4,61,C
2005,1,5,76,C
2005,1,6,65,C
2005,1,7,79,C
2005,1,8,75,C
2005,1,9,65,C
2005,1,10,69,C
2005,1,11,73,C
2005,1,12,70,C
2005,1,13,78,C
2005,1,14,47,C
2005,1,15,47,C
2005,1,16,48,C
2005,1,17,68,C
2005,1,18,76,C
2005,1,19,78,C
2005,1,20,82,C
2005,1,21,79,C
2005,1,22,84,C
2005,1,23,83,C
2005,1,24,82,C
2005,1,25,89,C
2005,1,26,94,C
2005,1,27,88,C
2005,1,28,96,C
2005,1,29,96,C
2005,1,30,97,C
2005,1,31,82,C
2005,2,1,72,C
2005,2,2,83,C
2005,2,3,94,C
2005,2,4,94,C
2005,2,5,96,C
2005,2,6,94,C
2005,2,7,87,C
2005,2,8,95,C
2005,2,9,85,C
2005,2,10,84,C
2005,2,11,74,C
2005,2,12,79,C
2005,2,13,83,C
2005,2,14,86,C
2005,2,15,96,C
2005,2,16,90,C
2005,2,17,93,C
2005,2,18,85,C
2005,2,19,55,C
2005,2,20,64,C
2005,2,21,77,C
2005,2,22,88,C
2005,2,23,92,C
2005,2,24,96,C
2005,2,25,97,C
2005,2,26,92,C
2005,2,27,91,C
2005,2,28,81,C
2005,3,1,85,C
2005,3,2,90,C
2005,3,3,70,C
2005,3,4,52,C
2005,3,5,43,C
2005,3,6,48,C
2005,3,7,65,C
2005,3,8,76,C
2005,3,9,82,C
2005,3,10,88,C
2005,3,11,98,C
2005,3,12,92,C
2005,3,13,69,C
2005,3,14,68,C
2005,3,15,90,C
2005,3,16,91,C
2005,3,17,86,C
2005,3,18,78,C
2005,3,19,70,C
2005,3,20,68,C
2005,3,21,82,C
2005,3,22,94,C
2005,3,23,74,C
2005,3,24,60,C
2005,3,25,68,C
2005,3,26,84,C
2005,3,27,91,C
2005,3,28,92,C
2005,3,29,91,C
2005,3,30,96,C
2005,3,31,92,C
2005,4,1,93,C
2005,4,2,82,C
2005,4,3,69,C
2005,4,4,68,C
2005,4,5,76,C
2005,4,6,84,C
2005,4,7,87,C
2005,4,8,89,C
2005,4,9,86,C
2005,4,10,88,C
2005,4,11,86,C
2005,4,12,91,C
2005,4,13,88,C
2005,4,14,71,C
2005,4,15,77,C
2005,4,16,86,C
2005,4,17,79,C
2005,4,18,78,C
2005,4,19,80,C
2005,4,20,78,C
2005,4,21,85,C
2005,4,22,83,C
2005,4,23,86,C
2005,4,24,88,C
2005,4,25,94,C
2005,4,26,90,C
2005,4,27,93,C
2005,4,28,88,C
2005,4,29,84,C
2005,4,30,84,C
2005,5,1,84,C
2005,5,2,84,C
2005,5,3,81,C
2005,5,4,83,C
2005,5,5,80,C
2005,5,6,77,C
2005,5,7,77,C
2005,5,8,96,C
2005,5,9,95,C
2005,5,10,96,C
2005,5,11,96,C
2005,5,12,90,C
2005,5,13,84,C
2005,5,14,82,C
2005,5,15,83,C
2005,5,16,85,C
2005,5,17,83,C
2005,5,18,85,C
2005,5,19,94,C
2005,5,20,95,#
2005,5,21,90,C
2005,5,22,80,C
2005,5,23,86,C
2005,5,24,91,C
2005,5,25,90,C
2005,5,26,96,C
2005,5,27,95,C
2005,5,28,91,C
2005,5,29,84,C
2005,5,30,77,C
2005,5,31,85,C
2005,6,1,86,C
2005,6,2,88,C
2005,6,3,87,C
2005,6,4,94,C
2005,6,5,77,C
2005,6,6,84,C
2005,6,7,87,C
2005,6,8,83,C
2005,6,9,90,C
2005,6,10,87,C
2005,6,11,85,C
2005,6,12,86,C
2005,6,13,91,C
2005,6,14,91,C
2005,6,15,96,C
2005,6,16,96,C
2005,6,17,95,C
2005,6,18,87,C
2005,6,19,86,C
2005,6,20,88,C
2005,6,21,91,C
2005,6,22,91,C
2005,6,23,97,C
2005,6,24,96,C
2005,6,25,88,C
2005,6,26,89,C
2005,6,27,85,C
2005,6,28,85,C
2005,6,29,90,C
2005,6,30,95,C
2005,7,1,93,C
2005,7,2,88,C
2005,7,3,84,C
2005,7,4,81,C
2005,7,5,79,C
2005,7,6,77,C
2005,7,7,88,C
2005,7,8,82,C
2005,7,9,90,C
2005,7,10,84,C
2005,7,11,80,C
2005,7,12,79,C
2005,7,13,81,C
2005,7,14,80,C
2005,7,15,81,C
2005,7,16,76,C
2005,7,17,76,C
2005,7,18,78,C
2005,7,19,73,C
2005,7,20,80,C
2005,7,21,82,C
2005,7,22,92,C
2005,7,23,85,C
2005,7,24,83,C
2005,7,25,81,C
2005,7,26,80,C
2005,7,27,79,C
2005,7,28,83,C
2005,7,29,94,C
2005,7,30,96,C
2005,7,31,97,C
2005,8,1,88,C
2005,8,2,82,C
2005,8,3,82,C
2005,8,4,85,C
2005,8,5,83,C
2005,8,6,83,C
2005,8,7,84,C
2005,8,8,85,C
2005,8,9,90,C
2005,8,10,91,C
2005,8,11,86,C
2005,8,12,78,C
2005,8,13,93,C
2005,8,14,86,C
2005,8,15,91,C
2005,8,16,96,C
2005,8,17,97,C
2005,8,18,96,C
2005,8,19,98,C
2005,8,20,98,C
2005,8,21,96,C
2005,8,22,86,C
2005,8,23,87,C
2005,8,24,90,C
2005,8,25,83,C
2005,8,26,90,C
2005,8,27,92,C
2005,8,28,86,C
2005,8,29,89,C
2005,8,30,87,C
2005,8,31,81,C
2005,9,1,68,C
2005,9,2,70,C
2005,9,3,89,C
2005,9,4,95,C
2005,9,5,77,C
2005,9,6,84,C
2005,9,7,79,C
2005,9,8,87,C
2005,9,9,81,C
2005,9,10,78,C
2005,9,11,78,C
2005,9,12,82,C
2005,9,13,87,C
2005,9,14,80,C
2005,9,15,82,C
2005,9,16,77,C
2005,9,17,85,C
2005,9,18,87,C
2005,9,19,84,C
2005,9,20,82,C
2005,9,21,82,C
2005,9,22,67,C
2005,9,23,67,C
2005,9,24,78,C
2005,9,25,93,C
2005,9,26,94,C
2005,9,27,95,C
2005,9,28,84,C
2005,9,29,83,C
2005,9,30,82,C
2005,10,1,84,C
2005,10,2,81,C
2005,10,3,66,C
2005,10,4,70,C
2005,10,5,77,C
2005,10,6,77,C
2005,10,7,76,C
2005,10,8,62,C
2005,10,9,63,C
2005,10,10,74,C
2005,10,11,76,C
2005,10,12,77,C
2005,10,13,77,C
2005,10,14,79,C
2005,10,15,78,C
2005,10,16,74,C
2005,10,17,81,C
2005,10,18,71,C
2005,10,19,67,C
2005,10,20,69,C
2005,10,21,69,C
2005,10,22,60,C
2005,10,23,61,C
2005,10,24,65,C
2005,10,25,74,C
2005,10,26,76,C
2005,10,27,77,C
2005,10,28,79,C
2005,10,29,69,C
2005,10,30,65,C
2005,10,31,59,C
2005,11,1,60,C
2005,11,2,76,C
2005,11,3,77,C
2005,11,4,81,C
2005,11,5,85,C
2005,11,6,83,C
2005,11,7,88,C
2005,11,8,86,C
2005,11,9,86,C
2005,11,10,86,C
2005,11,11,84,C
2005,11,12,80,C
2005,11,13,81,C
2005,11,14,84,C
2005,11,15,80,C
2005,11,16,67,C
2005,11,17,67,C
2005,11,18,63,C
2005,11,19,63,C
2005,11,20,61,C
2005,11,21,56,C
2005,11,22,55,C
2005,11,23,58,C
2005,11,24,66,C
2005,11,25,75,C
2005,11,26,76,C
2005,11,27,75,C
2005,11,28,76,C
2005,11,29,71,C
2005,11,30,79,C
2005,12,1,78,C
2005,12,2,78,C
2005,12,3,74,C
2005,12,4,54,C
2005,12,5,48,C
2005,12,6,43,C
2005,12,7,42,C
2005,12,8,55,C
2005,12,9,73,C
2005,12,10,78,C
2005,12,11,62,C
2005,12,12,57,C
2005,12,13,55,C
2005,12,14,40,C
2005,12,15,28,C
2005,12,16,40,C
2005,12,17,31,C
2005,12,18,38,C
2005,12,19,58,C
2005,12,20,64,C
2005,12,21,29,C
2005,12,22,20,C
2005,12,23,53,C
2005,12,24,69,C
2005,12,25,58,C
2005,12,26,60,C
2005,12,27,74,C
2005,12,28,85,C
2005,12,29,80,C
2005,12,30,92,C
2005,12,31,84,C
2006,1,1,79,C
2006,1,2,78,C
2006,1,3,83,C
2006,1,4,85,C
2006,1,5,77,C
2006,1,6,63,C
2006,1,7,50,C
2006,1,8,55,C
2006,1,9,53,C
2006,1,10,74,C
2006,1,11,76,C
2006,1,12,81,C
2006,1,13,82,C
2006,1,14,85,C
2006,1,15,78,C
2006,1,16,82,C
2006,1,17,92,C
2006,1,18,96,C
2006,1,19,97,C
2006,1,20,95,C
2006,1,21,81,C
2006,1,22,78,C
2006,1,23,68,C
2006,1,24,65,C
2006,1,25,63,C
2006,1,26,61,C
2006,1,27,66,C
2006,1,28,93,C
2006,1,29,90,C
2006,1,30,81,C
2006,1,31,79,C
2006,2,1,85,C
2006,2,2,76,C
2006,2,3,78,C
2006,2,4,81,C
2006,2,5,72,C
2006,2,6,79,C
2006,2,7,74,C
2006,2,8,68,C
2006,2,9,74,C
2006,2,10,77,C
2006,2,11,78,C
2006,2,12,71,C
2006,2,13,69,C
2006,2,14,86,C
2006,2,15,90,C
2006,2,16,88,C
2006,2,17,83,C
2006,2,18,82,C
2006,2,19,83,C
2006,2,20,82,C
2006,2,21,80,#
2006,2,22,76,C
2006,2,23,81,C
2006,2,24,85,C
2006,2,25,84,C
2006,2,26,81,C
2006,2,27,90,C
2006,2,28,91,C
2006,3,1,63,C
2006,3,2,62,C
2006,3,3,68,C
2006,3,4,68,C
2006,3,5,85,C
2006,3,6,92,C
2006,3,7,90,C
2006,3,8,84,C
2006,3,9,88,C
2006,3,10,87,C
2006,3,11,89,C
2006,3,12,92,C
2006,3,13,81,C
2006,3,14,77,C
2006,3,15,80,C
2006,3,16,82,C
2006,3,17,90,C
2006,3,18,88,C
2006,3,19,81,C
2006,3,20,79,C
2006,3,21,91,C
2006,3,22,97,C
2006,3,23,96,C
2006,3,24,95,C
2006,3,25,93,C
2006,3,26,96,C
2006,3,27,97,C
2006,3,28,68,C
2006,3,29,68,C
2006,3,30,83,C
2006,3,31,85,C
2006,4,1,85,C
2006,4,2,91,C
2006,4,3,89,C
2006,4,4,87,C
2006,4,5,86,C
2006,4,6,87,C
2006,4,7,88,C
2006,4,8,70,C
2006,4,9,90,C
2006,4,10,88,C
2006,4,11,83,C
2006,4,12,80,C
2006,4,13,86,C
2006,4,14,86,C
2006,4,15,80,C
2006,4,16,77,C
2006,4,17,69,C
2006,4,18,79,C
2006,4,19,77,C
2006,4,20,84,C
2006,4,21,84,C
2006,4,22,83,C
2006,4,23,84,C
2006,4,24,95,C
2006,4,25,92,C
2006,4,26,87,C
2006,4,27,87,C
2006,4,28,96,C
2006,4,29,89,C
2006,4,30,85,C
2006,5,1,87,C
2006,5,2,89,C
2006,5,3,94,C
2006,5,4,92,C
2006,5,5,91,C
2006,5,6,81,C
2006,5,7,82,C
2006,5,8,80,C
2006,5,9,80,C
2006,5,10,78,C
2006,5,11,86,C
2006,5,12,81,C
2006,5,13,73,C
2006,5,14,66,C
2006,5,15,63,C
2006,5,16,73,C
2006,5,17,83,C
2006,5,18,67,C
2006,5,19,65,C
2006,5,20,84,C
2006,5,21,98,C
